test_case_id,chunk_id,pred_prob,pred_label,max_pred_prob,example_pred_label
retailbankQA_test_487,487_259,0.002469417,0,0.002469417,0
retailbankQA_test_488,488_0,0.00062792766,0,0.00062792766,0
retailbankQA_test_489,489_0,0.0005359777,0,0.0005411986,0
retailbankQA_test_489,489_263,0.0005411986,0,0.0005411986,0
retailbankQA_test_490,490_0,0.0005457524,0,0.0005457524,0
retailbankQA_test_490,490_174,0.0005350413,0,0.0005457524,0
retailbankQA_test_491,491_0,0.0005586804,0,0.0005586804,0
retailbankQA_test_491,491_275,0.00055681233,0,0.0005586804,0
retailbankQA_test_492,492_0,0.0005136873,0,0.0005136873,0
retailbankQA_test_493,493_0,0.00052966096,0,0.0005376063,0
retailbankQA_test_493,493_266,0.0005376063,0,0.0005376063,0
retailbankQA_test_494,494_0,0.003260631,0,0.003260631,0
retailbankQA_test_494,494_258,0.0008772392,0,0.003260631,0
retailbankQA_test_495,495_0,0.00062945765,0,0.00064892654,0
retailbankQA_test_495,495_282,0.00064892654,0,0.00064892654,0
retailbankQA_test_496,496_0,0.0005492847,0,0.0005492847,0
retailbankQA_test_496,496_228,0.0005309707,0,0.0005492847,0
retailbankQA_test_497,497_0,0.0005856097,0,0.0005856097,0
retailbankQA_test_498,498_0,0.0005878741,0,0.0005878741,0
retailbankQA_test_498,498_272,0.00053594605,0,0.0005878741,0
retailbankQA_test_499,499_0,0.0005570499,0,0.0005570499,0
retailbankQA_test_499,499_280,0.00053081027,0,0.0005570499,0
retailbankQA_test_500,500_0,0.000543198,0,0.000543198,0
retailbankQA_test_500,500_260,0.0005262561,0,0.000543198,0
retailbankQA_test_501,501_0,0.00050234195,0,0.00050234195,0
retailbankQA_test_501,501_263,0.000493012,0,0.00050234195,0
retailbankQA_test_502,502_0,0.0005429682,0,0.0005429682,0
retailbankQA_test_502,502_249,0.00053813227,0,0.0005429682,0
retailbankQA_test_503,503_0,0.9879481,1,0.9879481,1
retailbankQA_test_503,503_279,0.0005916543,0,0.9879481,1
retailbankQA_test_504,504_0,0.0005982706,0,0.0005982706,0
retailbankQA_test_504,504_247,0.00053322123,0,0.0005982706,0
retailbankQA_test_505,505_0,0.00055707135,0,0.00055707135,0
retailbankQA_test_505,505_225,0.0005240741,0,0.00055707135,0
retailbankQA_test_506,506_0,0.998161,1,0.99837106,1
retailbankQA_test_506,506_238,0.99837106,1,0.99837106,1
retailbankQA_test_507,507_0,0.00056255655,0,0.00056255655,0
retailbankQA_test_508,508_0,0.0005950825,0,0.0005950825,0
retailbankQA_test_508,508_284,0.00054451165,0,0.0005950825,0
retailbankQA_test_509,509_0,0.82559097,1,0.82559097,1
retailbankQA_test_509,509_273,0.00074229314,0,0.82559097,1
retailbankQA_test_510,510_0,0.00059092295,0,0.00059092295,0
retailbankQA_test_510,510_255,0.0005719025,0,0.00059092295,0
retailbankQA_test_511,511_0,0.0006108138,0,0.00062650105,0
retailbankQA_test_511,511_213,0.00062650105,0,0.00062650105,0
retailbankQA_test_512,512_0,0.053316873,0,0.053316873,0
retailbankQA_test_512,512_100,0.0049811588,0,0.053316873,0
retailbankQA_test_512,512_200,0.003670163,0,0.053316873,0
retailbankQA_test_513,513_0,0.00055567373,0,0.00055567373,0
retailbankQA_test_514,514_0,0.0008283648,0,0.0013877195,0
retailbankQA_test_514,514_262,0.0013877195,0,0.0013877195,0
retailbankQA_test_515,515_0,0.0005431654,0,0.0005431654,0
retailbankQA_test_516,516_0,0.00051726087,0,0.00051726087,0
retailbankQA_test_516,516_248,0.0005088472,0,0.00051726087,0
retailbankQA_test_517,517_0,0.000529207,0,0.000529207,0
retailbankQA_test_517,517_296,0.00048115643,0,0.000529207,0
retailbankQA_test_518,518_0,0.0005401081,0,0.00055706495,0
retailbankQA_test_518,518_281,0.00055706495,0,0.00055706495,0
retailbankQA_test_519,519_0,0.00054697774,0,0.00054697774,0
retailbankQA_test_519,519_255,0.0005164448,0,0.00054697774,0
retailbankQA_test_520,520_0,0.0005649239,0,0.0005649239,0
retailbankQA_test_521,521_0,0.20199464,0,0.20199464,0
retailbankQA_test_521,521_269,0.0006756941,0,0.20199464,0
retailbankQA_test_522,522_0,0.0006759827,0,0.0008978666,0
retailbankQA_test_522,522_252,0.0008978666,0,0.0008978666,0
retailbankQA_test_523,523_0,0.001008711,0,0.001008711,0
retailbankQA_test_523,523_179,0.00075584487,0,0.001008711,0
retailbankQA_test_524,524_0,0.00056154514,0,0.00056154514,0
retailbankQA_test_524,524_267,0.00055759493,0,0.00056154514,0
retailbankQA_test_525,525_0,0.00053826463,0,0.00053826463,0
retailbankQA_test_526,526_0,0.0005323239,0,0.0005323239,0
retailbankQA_test_527,527_0,0.0005226605,0,0.0005226605,0
retailbankQA_test_528,528_0,0.0005452465,0,0.0005452465,0
retailbankQA_test_529,529_0,0.00055846636,0,0.00055846636,0
retailbankQA_test_529,529_284,0.0005502239,0,0.00055846636,0
retailbankQA_test_530,530_0,0.0005316432,0,0.0005316432,0
retailbankQA_test_530,530_254,0.0005257579,0,0.0005316432,0
retailbankQA_test_531,531_0,0.00066147017,0,0.00066147017,0
retailbankQA_test_531,531_224,0.0006151672,0,0.00066147017,0
retailbankQA_test_532,532_0,0.00052307296,0,0.00052307296,0
retailbankQA_test_532,532_265,0.0005120926,0,0.00052307296,0
retailbankQA_test_533,533_0,0.0009019464,0,0.0009019464,0
retailbankQA_test_533,533_236,0.00050831784,0,0.0009019464,0
retailbankQA_test_534,534_0,0.0005539923,0,0.0005539923,0
retailbankQA_test_534,534_236,0.00053307926,0,0.0005539923,0
retailbankQA_test_535,535_0,0.00058311236,0,0.00058311236,0
retailbankQA_test_536,536_0,0.0007154765,0,0.0009960581,0
retailbankQA_test_536,536_195,0.0009960581,0,0.0009960581,0
retailbankQA_test_537,537_0,0.00054372585,0,0.00054372585,0
retailbankQA_test_537,537_269,0.00052251917,0,0.00054372585,0
retailbankQA_test_538,538_0,0.0005601013,0,0.0005601013,0
retailbankQA_test_539,539_0,0.00053947937,0,0.00053947937,0
retailbankQA_test_539,539_214,0.0005133939,0,0.00053947937,0
retailbankQA_test_540,540_0,0.0005675371,0,0.0005675371,0
retailbankQA_test_540,540_280,0.00055178587,0,0.0005675371,0
retailbankQA_test_541,541_0,0.9966788,1,0.9966788,1
retailbankQA_test_541,541_283,0.99163,1,0.9966788,1
retailbankQA_test_542,542_0,0.00055107474,0,0.00055107474,0
retailbankQA_test_543,543_0,0.0005451662,0,0.0005451662,0
retailbankQA_test_544,544_0,0.0005308598,0,0.0005308598,0
retailbankQA_test_544,544_258,0.0004983515,0,0.0005308598,0
retailbankQA_test_545,545_0,0.00055225886,0,0.00055225886,0
retailbankQA_test_545,545_273,0.00050285173,0,0.00055225886,0
retailbankQA_test_546,546_0,0.00053979363,0,0.00053979363,0
retailbankQA_test_547,547_0,0.0005767896,0,0.0005767896,0
retailbankQA_test_547,547_215,0.00054166454,0,0.0005767896,0
retailbankQA_test_548,548_0,0.0012652122,0,0.0012652122,0
retailbankQA_test_549,549_0,0.00058275537,0,0.00058275537,0
retailbankQA_test_549,549_178,0.0005476309,0,0.00058275537,0
retailbankQA_test_550,550_0,0.0009005325,0,0.0009005325,0
retailbankQA_test_551,551_0,0.0005617651,0,0.0005617651,0
retailbankQA_test_551,551_269,0.00055548764,0,0.0005617651,0
retailbankQA_test_552,552_0,0.0005209213,0,0.0005209213,0
retailbankQA_test_553,553_0,0.0005239502,0,0.0005239502,0
retailbankQA_test_554,554_0,0.00061470567,0,0.0006518656,0
retailbankQA_test_554,554_263,0.0006518656,0,0.0006518656,0
retailbankQA_test_555,555_0,0.000577973,0,0.000577973,0
retailbankQA_test_556,556_0,0.0007139311,0,0.0010578823,0
retailbankQA_test_556,556_287,0.0010578823,0,0.0010578823,0
retailbankQA_test_557,557_0,0.000586589,0,0.000586589,0
retailbankQA_test_557,557_280,0.00054995914,0,0.000586589,0
retailbankQA_test_558,558_0,0.00060487574,0,0.0018138508,0
retailbankQA_test_558,558_261,0.0018138508,0,0.0018138508,0
retailbankQA_test_559,559_0,0.0021878174,0,0.0021878174,0
retailbankQA_test_559,559_87,0.0008682945,0,0.0021878174,0
retailbankQA_test_559,559_174,0.00075404416,0,0.0021878174,0
retailbankQA_test_559,559_261,0.0006630986,0,0.0021878174,0
retailbankQA_test_560,560_0,0.0005356278,0,0.0005356278,0
retailbankQA_test_561,561_0,0.0005319894,0,0.0005319894,0
retailbankQA_test_561,561_230,0.00053128804,0,0.0005319894,0
retailbankQA_test_562,562_0,0.0005494923,0,0.0005494923,0
retailbankQA_test_563,563_0,0.0005266711,0,0.0005266711,0
retailbankQA_test_564,564_0,0.14568383,0,0.14568383,0
retailbankQA_test_564,564_102,0.010846776,0,0.14568383,0
retailbankQA_test_564,564_204,0.014221977,0,0.14568383,0
retailbankQA_test_565,565_0,0.00055551407,0,0.00055551407,0
retailbankQA_test_566,566_0,0.00054059795,0,0.00054059795,0
retailbankQA_test_566,566_217,0.0005186366,0,0.00054059795,0
retailbankQA_test_567,567_0,0.0006254853,0,0.00063149014,0
retailbankQA_test_567,567_272,0.00063149014,0,0.00063149014,0
retailbankQA_test_568,568_0,0.0005386637,0,0.0005386637,0
retailbankQA_test_568,568_239,0.0005268895,0,0.0005386637,0
retailbankQA_test_569,569_0,0.0005595528,0,0.0005595528,0
retailbankQA_test_570,570_0,0.0006375575,0,0.0006375575,0
retailbankQA_test_571,571_0,0.0006868449,0,0.0006868449,0
retailbankQA_test_572,572_0,0.0006666616,0,0.0006666616,0
retailbankQA_test_572,572_103,0.0006160629,0,0.0006666616,0
retailbankQA_test_572,572_206,0.00061145687,0,0.0006666616,0
retailbankQA_test_573,573_0,0.0005669238,0,0.0005669238,0
retailbankQA_test_573,573_283,0.0005347755,0,0.0005669238,0
retailbankQA_test_574,574_0,0.0008097042,0,0.0008416857,0
retailbankQA_test_574,574_150,0.0008416857,0,0.0008416857,0
retailbankQA_test_575,575_0,0.0006841433,0,0.0006841433,0
retailbankQA_test_575,575_306,0.0006813912,0,0.0006841433,0
retailbankQA_test_576,576_0,0.0006014506,0,0.0006014506,0
retailbankQA_test_577,577_0,0.00059192785,0,0.00059192785,0
retailbankQA_test_577,577_278,0.00054397207,0,0.00059192785,0
retailbankQA_test_578,578_0,0.0005729719,0,0.0005729719,0
retailbankQA_test_579,579_0,0.00060087617,0,0.00060087617,0
retailbankQA_test_579,579_192,0.00057672715,0,0.00060087617,0
retailbankQA_test_580,580_0,0.0006118988,0,0.0006118988,0
retailbankQA_test_581,581_0,0.0051626246,0,0.0051626246,0
retailbankQA_test_582,582_0,0.00054480595,0,0.00054480595,0
retailbankQA_test_583,583_0,0.00059523433,0,0.00059523433,0
retailbankQA_test_584,584_0,0.0005591865,0,0.0005591865,0
retailbankQA_test_584,584_212,0.00055777107,0,0.0005591865,0
retailbankQA_test_585,585_0,0.103121586,0,0.103121586,0
retailbankQA_test_586,586_0,0.0009895675,0,0.0010210264,0
retailbankQA_test_586,586_166,0.0010210264,0,0.0010210264,0
retailbankQA_test_587,587_0,0.0005686032,0,0.0005686032,0
retailbankQA_test_588,588_0,0.0007015407,0,0.0007015407,0
retailbankQA_test_588,588_260,0.0006246584,0,0.0007015407,0
retailbankQA_test_589,589_0,0.002012355,0,0.002012355,0
retailbankQA_test_589,589_256,0.0006093653,0,0.002012355,0
retailbankQA_test_590,590_0,0.00054077,0,0.00054077,0
retailbankQA_test_591,591_0,0.00057677284,0,0.00057677284,0
retailbankQA_test_592,592_0,0.0006300318,0,0.0006300318,0
retailbankQA_test_592,592_207,0.00059026695,0,0.0006300318,0
retailbankQA_test_593,593_0,0.0006621535,0,0.0006621535,0
retailbankQA_test_593,593_237,0.0005834353,0,0.0006621535,0
retailbankQA_test_594,594_0,0.00054965704,0,0.00054965704,0
retailbankQA_test_595,595_0,0.00054988975,0,0.00054988975,0
retailbankQA_test_595,595_197,0.00054071465,0,0.00054988975,0
retailbankQA_test_596,596_0,0.0005708949,0,0.0005708949,0
retailbankQA_test_597,597_0,0.001068321,0,0.001068321,0
retailbankQA_test_597,597_158,0.00066353416,0,0.001068321,0
retailbankQA_test_598,598_0,0.00055812264,0,0.00055812264,0
retailbankQA_test_599,599_0,0.00052656815,0,0.00052656815,0
retailbankQA_test_599,599_288,0.0005136543,0,0.00052656815,0
retailbankQA_test_600,600_0,0.0017758826,0,0.0017758826,0
retailbankQA_test_600,600_211,0.0007358883,0,0.0017758826,0
retailbankQA_test_601,601_0,0.0052293055,0,0.09221536,0
retailbankQA_test_601,601_120,0.09221536,0,0.09221536,0
retailbankQA_test_601,601_240,0.0018975089,0,0.09221536,0
retailbankQA_test_602,602_0,0.00051864376,0,0.00051864376,0
retailbankQA_test_602,602_231,0.0004978943,0,0.00051864376,0
retailbankQA_test_603,603_0,0.0006431803,0,0.0006431803,0
retailbankQA_test_603,603_284,0.00050677673,0,0.0006431803,0
retailbankQA_test_604,604_0,0.00056705915,0,0.00056705915,0
retailbankQA_test_604,604_282,0.0005226964,0,0.00056705915,0
retailbankQA_test_605,605_0,0.000577875,0,0.000577875,0
retailbankQA_test_606,606_0,0.0007283384,0,0.0007283384,0
retailbankQA_test_606,606_179,0.0006439182,0,0.0007283384,0
retailbankQA_test_607,607_0,0.00066640275,0,0.00066640275,0
retailbankQA_test_607,607_193,0.0005759504,0,0.00066640275,0
retailbankQA_test_608,608_0,0.00055714836,0,0.00055714836,0
retailbankQA_test_608,608_263,0.00053030654,0,0.00055714836,0
retailbankQA_test_609,609_0,0.0005618824,0,0.0005618824,0
retailbankQA_test_610,610_0,0.0010036932,0,0.0010036932,0
retailbankQA_test_610,610_60,0.0009732869,0,0.0010036932,0
retailbankQA_test_610,610_120,0.0009477843,0,0.0010036932,0
retailbankQA_test_610,610_180,0.00096077437,0,0.0010036932,0
retailbankQA_test_610,610_240,0.00091371476,0,0.0010036932,0
retailbankQA_test_610,610_300,0.0008566537,0,0.0010036932,0
retailbankQA_test_611,611_0,0.0005819136,0,0.0006083603,0
retailbankQA_test_611,611_231,0.0006083603,0,0.0006083603,0
retailbankQA_test_612,612_0,0.0006030607,0,0.0006030607,0
retailbankQA_test_613,613_0,0.00054202584,0,0.00054202584,0
retailbankQA_test_613,613_220,0.00052073045,0,0.00054202584,0
retailbankQA_test_614,614_0,0.0009631436,0,0.0016967729,0
retailbankQA_test_614,614_243,0.0016967729,0,0.0016967729,0
retailbankQA_test_615,615_0,0.00054924877,0,0.00055155583,0
retailbankQA_test_615,615_210,0.00055155583,0,0.00055155583,0
retailbankQA_test_616,616_0,0.0005417007,0,0.0005417007,0
retailbankQA_test_616,616_281,0.00053066906,0,0.0005417007,0
retailbankQA_test_617,617_0,0.0005492242,0,0.0005492242,0
retailbankQA_test_618,618_0,0.0005608385,0,0.0005608385,0
retailbankQA_test_619,619_0,0.0005620741,0,0.0005620741,0
retailbankQA_test_619,619_276,0.000544275,0,0.0005620741,0
retailbankQA_test_620,620_0,0.0005686881,0,0.0005686881,0
retailbankQA_test_620,620_260,0.00053882133,0,0.0005686881,0
retailbankQA_test_621,621_0,0.96636456,1,0.96636456,1
retailbankQA_test_622,622_0,0.00055984297,0,0.00055984297,0
retailbankQA_test_623,623_0,0.0005314965,0,0.0005314965,0
retailbankQA_test_623,623_250,0.00051812164,0,0.0005314965,0
retailbankQA_test_624,624_0,0.00063902454,0,0.00063902454,0
retailbankQA_test_624,624_257,0.0006332072,0,0.00063902454,0
retailbankQA_test_625,625_0,0.0005289179,0,0.0005289179,0
retailbankQA_test_626,626_0,0.0005525584,0,0.0005525584,0
retailbankQA_test_626,626_210,0.0005376204,0,0.0005525584,0
retailbankQA_test_627,627_0,0.0005463096,0,0.0006431487,0
retailbankQA_test_627,627_269,0.0006431487,0,0.0006431487,0
retailbankQA_test_628,628_0,0.00054870674,0,0.00054870674,0
retailbankQA_test_629,629_0,0.00053665764,0,0.00054082315,0
retailbankQA_test_629,629_225,0.00054082315,0,0.00054082315,0
retailbankQA_test_630,630_0,0.00053994753,0,0.00053994753,0
retailbankQA_test_631,631_0,0.0005553706,0,0.0005553706,0
retailbankQA_test_632,632_0,0.000539806,0,0.000539806,0
retailbankQA_test_632,632_258,0.0005306888,0,0.000539806,0
retailbankQA_test_633,633_0,0.0005778425,0,0.0005778425,0
retailbankQA_test_634,634_0,0.00054621685,0,0.00054621685,0
retailbankQA_test_635,635_0,0.0005819053,0,0.0005819053,0
retailbankQA_test_636,636_0,0.00056521315,0,0.0005701315,0
retailbankQA_test_636,636_89,0.000569978,0,0.0005701315,0
retailbankQA_test_636,636_178,0.0005701315,0,0.0005701315,0
retailbankQA_test_636,636_267,0.0005653042,0,0.0005701315,0
retailbankQA_test_637,637_0,0.00054170354,0,0.00054170354,0
retailbankQA_test_637,637_270,0.00053831184,0,0.00054170354,0
retailbankQA_test_638,638_0,0.00052638096,0,0.00052638096,0
retailbankQA_test_639,639_0,0.0005548457,0,0.0005548457,0
retailbankQA_test_639,639_166,0.0005543515,0,0.0005548457,0
retailbankQA_test_640,640_0,0.00054856634,0,0.000553272,0
retailbankQA_test_640,640_102,0.000553272,0,0.000553272,0
retailbankQA_test_640,640_204,0.00054775516,0,0.000553272,0
retailbankQA_test_641,641_0,0.0011196892,0,0.0011196892,0
retailbankQA_test_642,642_0,0.010579819,0,0.010579819,0
retailbankQA_test_642,642_203,0.0005894919,0,0.010579819,0
retailbankQA_test_643,643_0,0.000544207,0,0.000544207,0
retailbankQA_test_644,644_0,0.00058685796,0,0.00058685796,0
retailbankQA_test_645,645_0,0.0005279044,0,0.0005279044,0
retailbankQA_test_646,646_0,0.89734554,1,0.89734554,1
retailbankQA_test_646,646_256,0.00089652406,0,0.89734554,1
retailbankQA_test_647,647_0,0.00083837507,0,0.00083837507,0
retailbankQA_test_647,647_259,0.00055889605,0,0.00083837507,0
retailbankQA_test_648,648_0,0.0006498589,0,0.0006498589,0
retailbankQA_test_649,649_0,0.0006437212,0,0.0006677553,0
retailbankQA_test_649,649_208,0.0006677553,0,0.0006677553,0
retailbankQA_test_650,650_0,0.0005476338,0,0.0005476338,0
retailbankQA_test_650,650_244,0.00052457384,0,0.0005476338,0
retailbankQA_test_651,651_0,0.00056760694,0,0.00056760694,0
retailbankQA_test_652,652_0,0.0005534598,0,0.0005534598,0
retailbankQA_test_652,652_257,0.00052834995,0,0.0005534598,0
retailbankQA_test_653,653_0,0.00057896215,0,0.00057896215,0
retailbankQA_test_653,653_236,0.0005466265,0,0.00057896215,0
retailbankQA_test_654,654_0,0.0005727846,0,0.0005727846,0
retailbankQA_test_654,654_273,0.00054821844,0,0.0005727846,0
retailbankQA_test_655,655_0,0.0006352088,0,0.0006352088,0
retailbankQA_test_655,655_114,0.00062460155,0,0.0006352088,0
retailbankQA_test_655,655_228,0.0005554114,0,0.0006352088,0
retailbankQA_test_656,656_0,0.0005934343,0,0.0005934343,0
retailbankQA_test_657,657_0,0.000592956,0,0.000592956,0
retailbankQA_test_657,657_286,0.0005659927,0,0.000592956,0
retailbankQA_test_658,658_0,0.00055282237,0,0.00055282237,0
retailbankQA_test_658,658_252,0.0005134761,0,0.00055282237,0
retailbankQA_test_659,659_0,0.0005836194,0,0.0005836194,0
retailbankQA_test_659,659_227,0.0005504741,0,0.0005836194,0
retailbankQA_test_660,660_0,0.0005435458,0,0.0005435458,0
retailbankQA_test_661,661_0,0.4533526,0,0.4533526,0
retailbankQA_test_662,662_0,0.00069264934,0,0.00069264934,0
retailbankQA_test_663,663_0,0.95810074,1,0.95810074,1
retailbankQA_test_663,663_212,0.0006933936,0,0.95810074,1
retailbankQA_test_664,664_0,0.0037035386,0,0.0037035386,0
retailbankQA_test_664,664_278,0.0018422552,0,0.0037035386,0
retailbankQA_test_665,665_0,0.000624634,0,0.000624634,0
retailbankQA_test_665,665_170,0.00058679143,0,0.000624634,0
retailbankQA_test_666,666_0,0.00056763674,0,0.00056763674,0
retailbankQA_test_667,667_0,0.0007045966,0,0.0007045966,0
retailbankQA_test_667,667_138,0.00066748075,0,0.0007045966,0
retailbankQA_test_668,668_0,0.0005687014,0,0.0005687014,0
retailbankQA_test_668,668_190,0.0005126428,0,0.0005687014,0
retailbankQA_test_669,669_0,0.00054587674,0,0.00057468866,0
retailbankQA_test_669,669_214,0.00057468866,0,0.00057468866,0
retailbankQA_test_670,670_0,0.0005478021,0,0.0005478021,0
retailbankQA_test_671,671_0,0.0013497549,0,0.7013274,1
retailbankQA_test_671,671_259,0.7013274,1,0.7013274,1
retailbankQA_test_672,672_0,0.0005419274,0,0.0005419274,0
retailbankQA_test_673,673_0,0.00054823677,0,0.00054823677,0
retailbankQA_test_673,673_201,0.0005433829,0,0.00054823677,0
retailbankQA_test_674,674_0,0.0020892106,0,0.0020892106,0
retailbankQA_test_675,675_0,0.0032905717,0,0.0032905717,0
retailbankQA_test_675,675_231,0.00062959385,0,0.0032905717,0
retailbankQA_test_676,676_0,0.00055686984,0,0.00055686984,0
retailbankQA_test_677,677_0,0.0006040138,0,0.0006040138,0
retailbankQA_test_678,678_0,0.0020814827,0,0.0020814827,0
retailbankQA_test_678,678_148,0.0009219737,0,0.0020814827,0
retailbankQA_test_679,679_0,0.0022831962,0,0.0022831962,0
retailbankQA_test_679,679_132,0.0010967901,0,0.0022831962,0
retailbankQA_test_680,680_0,0.0005213363,0,0.0005213363,0
retailbankQA_test_680,680_287,0.00049885816,0,0.0005213363,0
retailbankQA_test_681,681_0,0.00054548436,0,0.0005726173,0
retailbankQA_test_681,681_282,0.0005726173,0,0.0005726173,0
retailbankQA_test_682,682_0,0.0005575489,0,0.0005575489,0
retailbankQA_test_683,683_0,0.00066890725,0,0.00066890725,0
retailbankQA_test_683,683_269,0.00066099246,0,0.00066890725,0
retailbankQA_test_684,684_0,0.6097209,1,0.963473,1
retailbankQA_test_684,684_239,0.963473,1,0.963473,1
retailbankQA_test_685,685_0,0.00057245494,0,0.00057245494,0
retailbankQA_test_685,685_227,0.0005293423,0,0.00057245494,0
retailbankQA_test_686,686_0,0.000597527,0,0.000597527,0
retailbankQA_test_686,686_175,0.00058373564,0,0.000597527,0
retailbankQA_test_687,687_0,0.000578431,0,0.000578431,0
retailbankQA_test_687,687_143,0.0005760715,0,0.000578431,0
retailbankQA_test_688,688_0,0.00057609816,0,0.00057609816,0
retailbankQA_test_688,688_246,0.00051850115,0,0.00057609816,0
retailbankQA_test_689,689_0,0.0005897766,0,0.0005897766,0
retailbankQA_test_689,689_277,0.00055772,0,0.0005897766,0
retailbankQA_test_690,690_0,0.0005576621,0,0.0005576621,0
retailbankQA_test_690,690_163,0.0005510868,0,0.0005576621,0
retailbankQA_test_691,691_0,0.0005445934,0,0.0005445934,0
retailbankQA_test_691,691_280,0.000520268,0,0.0005445934,0
retailbankQA_test_692,692_0,0.000606643,0,0.000606643,0
retailbankQA_test_693,693_0,0.8711768,1,0.8711768,1
retailbankQA_test_693,693_247,0.65873635,1,0.8711768,1
retailbankQA_test_694,694_0,0.0005676486,0,0.0005696331,0
retailbankQA_test_694,694_264,0.0005696331,0,0.0005696331,0
retailbankQA_test_695,695_0,0.00057691353,0,0.00057691353,0
retailbankQA_test_695,695_241,0.00053290086,0,0.00057691353,0
retailbankQA_test_696,696_0,0.9981907,1,0.9981907,1
retailbankQA_test_697,697_0,0.027968174,0,0.027968174,0
retailbankQA_test_697,697_83,0.0026542495,0,0.027968174,0
retailbankQA_test_697,697_166,0.0022119305,0,0.027968174,0
retailbankQA_test_697,697_249,0.0020335403,0,0.027968174,0
retailbankQA_test_698,698_0,0.00060006435,0,0.00060006435,0
retailbankQA_test_699,699_0,0.0005682771,0,0.0005682771,0
retailbankQA_test_699,699_262,0.0005258654,0,0.0005682771,0
retailbankQA_test_700,700_0,0.00083026534,0,0.00083026534,0
retailbankQA_test_700,700_250,0.0005356212,0,0.00083026534,0
retailbankQA_test_701,701_0,0.0005247259,0,0.0005350303,0
retailbankQA_test_701,701_262,0.0005350303,0,0.0005350303,0
retailbankQA_test_702,702_0,0.00054112094,0,0.00054112094,0
retailbankQA_test_703,703_0,0.0008449902,0,0.0009225176,0
retailbankQA_test_703,703_217,0.0009225176,0,0.0009225176,0
retailbankQA_test_704,704_0,0.0005456338,0,0.0005456338,0
retailbankQA_test_704,704_244,0.0005267431,0,0.0005456338,0
retailbankQA_test_705,705_0,0.00053286843,0,0.00053286843,0
retailbankQA_test_706,706_0,0.0025414445,0,0.0025414445,0
retailbankQA_test_707,707_0,0.00053503545,0,0.00053503545,0
retailbankQA_test_708,708_0,0.00054887246,0,0.0006375636,0
retailbankQA_test_708,708_223,0.0006375636,0,0.0006375636,0
retailbankQA_test_709,709_0,0.0005323752,0,0.0005323752,0
retailbankQA_test_709,709_218,0.000526658,0,0.0005323752,0
retailbankQA_test_710,710_0,0.0008094196,0,0.00087927276,0
retailbankQA_test_710,710_91,0.00087927276,0,0.00087927276,0
retailbankQA_test_710,710_182,0.0008438572,0,0.00087927276,0
retailbankQA_test_710,710_273,0.0006697675,0,0.00087927276,0
retailbankQA_test_711,711_0,0.0005515734,0,0.0005693126,0
retailbankQA_test_711,711_268,0.0005693126,0,0.0005693126,0
retailbankQA_test_712,712_0,0.007635046,0,0.042932916,0
retailbankQA_test_712,712_90,0.013550671,0,0.042932916,0
retailbankQA_test_712,712_180,0.013676632,0,0.042932916,0
retailbankQA_test_712,712_270,0.042932916,0,0.042932916,0
retailbankQA_test_713,713_0,0.0006042231,0,0.0006042231,0
retailbankQA_test_713,713_249,0.000546689,0,0.0006042231,0
retailbankQA_test_714,714_0,0.0009926836,0,0.0009926836,0
retailbankQA_test_714,714_135,0.0007948228,0,0.0009926836,0
retailbankQA_test_714,714_270,0.00064343476,0,0.0009926836,0
retailbankQA_test_715,715_0,0.0005476784,0,0.0005476784,0
retailbankQA_test_715,715_142,0.0005433451,0,0.0005476784,0
retailbankQA_test_716,716_0,0.00052815455,0,0.00052815455,0
retailbankQA_test_717,717_0,0.00055001944,0,0.00055001944,0
retailbankQA_test_718,718_0,0.00060623745,0,0.07084583,0
retailbankQA_test_718,718_245,0.07084583,0,0.07084583,0
retailbankQA_test_719,719_0,0.00057513535,0,0.0005760586,0
retailbankQA_test_719,719_254,0.0005760586,0,0.0005760586,0
retailbankQA_test_720,720_0,0.97992104,1,0.97992104,1
retailbankQA_test_720,720_117,0.8555762,1,0.97992104,1
retailbankQA_test_721,721_0,0.0007659362,0,0.0007659362,0
retailbankQA_test_721,721_102,0.0006313434,0,0.0007659362,0
retailbankQA_test_721,721_204,0.0006146254,0,0.0007659362,0
retailbankQA_test_722,722_0,0.00057773734,0,0.00057773734,0
retailbankQA_test_722,722_248,0.0005517295,0,0.00057773734,0
retailbankQA_test_723,723_0,0.0005623418,0,0.0005623418,0
retailbankQA_test_724,724_0,0.00054853415,0,0.00054853415,0
retailbankQA_test_725,725_0,0.00052200764,0,0.00052200764,0
retailbankQA_test_725,725_270,0.000502707,0,0.00052200764,0
retailbankQA_test_726,726_0,0.00051101454,0,0.00051101454,0
retailbankQA_test_726,726_234,0.0005094832,0,0.00051101454,0
retailbankQA_test_727,727_0,0.000520587,0,0.000520587,0
retailbankQA_test_728,728_0,0.0005355996,0,0.0005355996,0
retailbankQA_test_729,729_0,0.7524663,1,0.7524663,1
retailbankQA_test_729,729_218,0.028250897,0,0.7524663,1
retailbankQA_test_730,730_0,0.8849005,1,0.8849005,1
retailbankQA_test_730,730_74,0.0022704473,0,0.8849005,1
retailbankQA_test_730,730_148,0.0011125009,0,0.8849005,1
retailbankQA_test_730,730_222,0.0027095838,0,0.8849005,1
retailbankQA_test_730,730_296,0.0025844811,0,0.8849005,1
retailbankQA_test_731,731_0,0.00055774295,0,0.00055774295,0
