test_case_id,chunk_id,pred_prob,pred_label,max_pred_prob,example_pred_label,true_label,source_ds,source
retailbankQA_test_541,541_0,0.9966788,1,0.9966788,1,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_542,542_0,0.00055107474,0,0.00055107474,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_543,543_0,0.0005451662,0,0.0005451662,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_544,544_0,0.0005308598,0,0.0005308598,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_545,545_0,0.00055225886,0,0.00055225886,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_546,546_0,0.00053979363,0,0.00053979363,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_547,547_0,0.0005767896,0,0.0005767896,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_548,548_0,0.0012652122,0,0.0012652122,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_549,549_0,0.00058275537,0,0.00058275537,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_550,550_0,0.0009005325,0,0.0009005325,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_551,551_0,0.0005617651,0,0.0005617651,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_552,552_0,0.0005209213,0,0.0005209213,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_553,553_0,0.0005239502,0,0.0005239502,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_554,554_0,0.00061470567,0,0.0006518656,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_555,555_0,0.000577973,0,0.000577973,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_556,556_0,0.0007139311,0,0.0010578823,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_557,557_0,0.000586589,0,0.000586589,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_558,558_0,0.00060487574,0,0.0018138508,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_559,559_0,0.0021878174,0,0.0021878174,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_560,560_0,0.0005356278,0,0.0005356278,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_561,561_0,0.0005319894,0,0.0005319894,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_562,562_0,0.0005494923,0,0.0005494923,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_563,563_0,0.0005266711,0,0.0005266711,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_564,564_0,0.14568383,0,0.14568383,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_565,565_0,0.00055551407,0,0.00055551407,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_566,566_0,0.00054059795,0,0.00054059795,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_567,567_0,0.0006254853,0,0.00063149014,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_568,568_0,0.0005386637,0,0.0005386637,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_569,569_0,0.0005595528,0,0.0005595528,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_570,570_0,0.0006375575,0,0.0006375575,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_571,571_0,0.0006868449,0,0.0006868449,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_572,572_0,0.0006666616,0,0.0006666616,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_573,573_0,0.0005669238,0,0.0005669238,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_574,574_0,0.0008097042,0,0.0008416857,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_575,575_0,0.0006841433,0,0.0006841433,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_576,576_0,0.0006014506,0,0.0006014506,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_577,577_0,0.00059192785,0,0.00059192785,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_578,578_0,0.0005729719,0,0.0005729719,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_579,579_0,0.00060087617,0,0.00060087617,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_580,580_0,0.0006118988,0,0.0006118988,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_581,581_0,0.0051626246,0,0.0051626246,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_582,582_0,0.00054480595,0,0.00054480595,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_583,583_0,0.00059523433,0,0.00059523433,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_584,584_0,0.0005591865,0,0.0005591865,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_585,585_0,0.103121586,0,0.103121586,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_586,586_0,0.0009895675,0,0.0010210264,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_587,587_0,0.0005686032,0,0.0005686032,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_588,588_0,0.0007015407,0,0.0007015407,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_589,589_0,0.002012355,0,0.002012355,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_590,590_0,0.00054077,0,0.00054077,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_591,591_0,0.00057677284,0,0.00057677284,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_592,592_0,0.0006300318,0,0.0006300318,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_593,593_0,0.0006621535,0,0.0006621535,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_594,594_0,0.00054965704,0,0.00054965704,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_595,595_0,0.00054988975,0,0.00054988975,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_596,596_0,0.0005708949,0,0.0005708949,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_597,597_0,0.001068321,0,0.001068321,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_598,598_0,0.00055812264,0,0.00055812264,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_599,599_0,0.00052656815,0,0.00052656815,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_600,600_0,0.0017758826,0,0.0017758826,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_601,601_0,0.0052293055,0,0.09221536,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_602,602_0,0.00051864376,0,0.00051864376,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_603,603_0,0.0006431803,0,0.0006431803,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_604,604_0,0.00056705915,0,0.00056705915,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_605,605_0,0.000577875,0,0.000577875,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_606,606_0,0.0007283384,0,0.0007283384,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_607,607_0,0.00066640275,0,0.00066640275,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_608,608_0,0.00055714836,0,0.00055714836,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_609,609_0,0.0005618824,0,0.0005618824,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_610,610_0,0.0010036932,0,0.0010036932,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_611,611_0,0.0005819136,0,0.0006083603,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_612,612_0,0.0006030607,0,0.0006030607,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_613,613_0,0.00054202584,0,0.00054202584,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_614,614_0,0.0009631436,0,0.0016967729,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_615,615_0,0.00054924877,0,0.00055155583,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_616,616_0,0.0005417007,0,0.0005417007,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_617,617_0,0.0005492242,0,0.0005492242,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_618,618_0,0.0005608385,0,0.0005608385,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_619,619_0,0.0005620741,0,0.0005620741,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_620,620_0,0.0005686881,0,0.0005686881,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_621,621_0,0.96636456,1,0.96636456,1,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_622,622_0,0.00055984297,0,0.00055984297,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_623,623_0,0.0005314965,0,0.0005314965,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_624,624_0,0.00063902454,0,0.00063902454,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_625,625_0,0.0005289179,0,0.0005289179,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_626,626_0,0.0005525584,0,0.0005525584,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_627,627_0,0.0005463096,0,0.0006431487,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_628,628_0,0.00054870674,0,0.00054870674,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_629,629_0,0.00053665764,0,0.00054082315,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_630,630_0,0.00053994753,0,0.00053994753,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_631,631_0,0.0005553706,0,0.0005553706,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_632,632_0,0.000539806,0,0.000539806,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_633,633_0,0.0005778425,0,0.0005778425,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_634,634_0,0.00054621685,0,0.00054621685,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_635,635_0,0.0005819053,0,0.0005819053,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_636,636_0,0.00056521315,0,0.0005701315,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_637,637_0,0.00054170354,0,0.00054170354,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_638,638_0,0.00052638096,0,0.00052638096,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_639,639_0,0.0005548457,0,0.0005548457,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_640,640_0,0.00054856634,0,0.000553272,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_641,641_0,0.0011196892,0,0.0011196892,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_642,642_0,0.010579819,0,0.010579819,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_643,643_0,0.000544207,0,0.000544207,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_644,644_0,0.00058685796,0,0.00058685796,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_645,645_0,0.0005279044,0,0.0005279044,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_646,646_0,0.89734554,1,0.89734554,1,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_647,647_0,0.00083837507,0,0.00083837507,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_648,648_0,0.0006498589,0,0.0006498589,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_649,649_0,0.0006437212,0,0.0006677553,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_650,650_0,0.0005476338,0,0.0005476338,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_651,651_0,0.00056760694,0,0.00056760694,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_652,652_0,0.0005534598,0,0.0005534598,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_653,653_0,0.00057896215,0,0.00057896215,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_654,654_0,0.0005727846,0,0.0005727846,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_655,655_0,0.0006352088,0,0.0006352088,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_656,656_0,0.0005934343,0,0.0005934343,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_657,657_0,0.000592956,0,0.000592956,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_658,658_0,0.00055282237,0,0.00055282237,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_659,659_0,0.0005836194,0,0.0005836194,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_660,660_0,0.0005435458,0,0.0005435458,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_661,661_0,0.4533526,0,0.4533526,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_662,662_0,0.00069264934,0,0.00069264934,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_663,663_0,0.95810074,1,0.95810074,1,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_664,664_0,0.0037035386,0,0.0037035386,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_665,665_0,0.000624634,0,0.000624634,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_666,666_0,0.00056763674,0,0.00056763674,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_667,667_0,0.0007045966,0,0.0007045966,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_668,668_0,0.0005687014,0,0.0005687014,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_669,669_0,0.00054587674,0,0.00057468866,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_670,670_0,0.0005478021,0,0.0005478021,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_671,671_0,0.0013497549,0,0.7013274,1,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_672,672_0,0.0005419274,0,0.0005419274,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_673,673_0,0.00054823677,0,0.00054823677,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_674,674_0,0.0020892106,0,0.0020892106,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_675,675_0,0.0032905717,0,0.0032905717,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_676,676_0,0.00055686984,0,0.00055686984,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_677,677_0,0.0006040138,0,0.0006040138,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_678,678_0,0.0020814827,0,0.0020814827,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_679,679_0,0.0022831962,0,0.0022831962,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_680,680_0,0.0005213363,0,0.0005213363,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_681,681_0,0.00054548436,0,0.0005726173,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_682,682_0,0.0005575489,0,0.0005575489,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_683,683_0,0.00066890725,0,0.00066890725,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_684,684_0,0.6097209,1,0.963473,1,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_685,685_0,0.00057245494,0,0.00057245494,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_686,686_0,0.000597527,0,0.000597527,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_687,687_0,0.000578431,0,0.000578431,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_688,688_0,0.00057609816,0,0.00057609816,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_689,689_0,0.0005897766,0,0.0005897766,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_690,690_0,0.0005576621,0,0.0005576621,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_691,691_0,0.0005445934,0,0.0005445934,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_692,692_0,0.000606643,0,0.000606643,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_693,693_0,0.8711768,1,0.8711768,1,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_694,694_0,0.0005676486,0,0.0005696331,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_695,695_0,0.00057691353,0,0.00057691353,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_696,696_0,0.9981907,1,0.9981907,1,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_697,697_0,0.027968174,0,0.027968174,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_698,698_0,0.00060006435,0,0.00060006435,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_699,699_0,0.0005682771,0,0.0005682771,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_700,700_0,0.00083026534,0,0.00083026534,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_701,701_0,0.0005247259,0,0.0005350303,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_702,702_0,0.00054112094,0,0.00054112094,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_703,703_0,0.0008449902,0,0.0009225176,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_704,704_0,0.0005456338,0,0.0005456338,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_705,705_0,0.00053286843,0,0.00053286843,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_706,706_0,0.0025414445,0,0.0025414445,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_707,707_0,0.00053503545,0,0.00053503545,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_708,708_0,0.00054887246,0,0.0006375636,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_709,709_0,0.0005323752,0,0.0005323752,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_710,710_0,0.0008094196,0,0.00087927276,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_711,711_0,0.0005515734,0,0.0005693126,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_712,712_0,0.007635046,0,0.042932916,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_713,713_0,0.0006042231,0,0.0006042231,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_714,714_0,0.0009926836,0,0.0009926836,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_715,715_0,0.0005476784,0,0.0005476784,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_716,716_0,0.00052815455,0,0.00052815455,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_717,717_0,0.00055001944,0,0.00055001944,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_718,718_0,0.00060623745,0,0.07084583,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_719,719_0,0.00057513535,0,0.0005760586,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_720,720_0,0.97992104,1,0.97992104,1,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_721,721_0,0.0007659362,0,0.0007659362,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_722,722_0,0.00057773734,0,0.00057773734,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_723,723_0,0.0005623418,0,0.0005623418,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_724,724_0,0.00054853415,0,0.00054853415,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_725,725_0,0.00052200764,0,0.00052200764,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_726,726_0,0.00051101454,0,0.00051101454,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_727,727_0,0.000520587,0,0.000520587,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_728,728_0,0.0005355996,0,0.0005355996,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_729,729_0,0.7524663,1,0.7524663,1,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_730,730_0,0.8849005,1,0.8849005,1,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_731,731_0,0.00055774295,0,0.00055774295,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_732,732_0,0.0005499969,0,0.0005499969,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_733,733_0,0.0005242222,0,0.0005242222,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_734,734_0,0.00056933856,0,0.00056933856,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_735,735_0,0.00081150164,0,0.0020647815,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_736,736_0,0.00051295955,0,0.00051295955,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_737,737_0,0.00052606605,0,0.00052606605,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_738,738_0,0.0075246696,0,0.015091613,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_739,739_0,0.00056478026,0,0.00064612756,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_740,740_0,0.00053470815,0,0.00053470815,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_741,741_0,0.00067651464,0,0.00067651464,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_742,742_0,0.0008107944,0,0.0008107944,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_743,743_0,0.00051272195,0,0.00051272195,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_744,744_0,0.20921507,0,0.20921507,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_745,745_0,0.4006772,0,0.9164658,1,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_746,746_0,0.0006540953,0,0.0006540953,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_747,747_0,0.00066577335,0,0.00066577335,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_748,748_0,0.00053697586,0,0.00053697586,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_749,749_0,0.0009762556,0,0.0009762556,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_750,750_0,0.7488732,1,0.7488732,1,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_751,751_0,0.00057912996,0,0.00057912996,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_752,752_0,0.00064378284,0,0.00064378284,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_753,753_0,0.00062928826,0,0.0006853247,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_754,754_0,0.00053937937,0,0.00053937937,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_755,755_0,0.0005244969,0,0.0005244969,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_756,756_0,0.00054963294,0,0.00054963294,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_757,757_0,0.0005276917,0,0.0005276917,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_758,758_0,0.00051875913,0,0.00051875913,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_759,759_0,0.00051127543,0,0.0010174763,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_760,760_0,0.0005900079,0,0.0005900079,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_761,761_0,0.0005695959,0,0.0005695959,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_762,762_0,0.02113843,0,0.02113843,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_763,763_0,0.000559652,0,0.0005752247,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_764,764_0,0.000577432,0,0.000577432,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_765,765_0,0.000651632,0,0.00071746204,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_766,766_0,0.0006878584,0,0.00071941165,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_767,767_0,0.0005293864,0,0.0005293864,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_768,768_0,0.0005254551,0,0.0005254551,0,0,retailbankQA_test,retailbankQA_test
retailbankQA_test_769,769_0,0.00055760896,0,0.00055760896,0,0,retailbankQA_test,retailbankQA_test
